date,Export amount,Export growth rate,Import amount,Import growth rate
2018-12-02,"48,206,793",-1.7,"44,024,694",1.1
2018-12-03,"48,206,793",-1.7,"44,024,694",1.1
2018-12-04,"48,206,793",-1.7,"44,024,694",1.1
2018-12-05,"48,206,793",-1.7,"44,024,694",1.1
2018-12-06,"48,206,793",-1.7,"44,024,694",1.1
2018-12-07,"48,206,793",-1.7,"44,024,694",1.1
2018-12-08,"48,206,793",-1.7,"44,024,694",1.1
2018-12-09,"48,206,793",-1.7,"44,024,694",1.1
2018-12-10,"48,206,793",-1.7,"44,024,694",1.1
2018-12-11,"48,206,793",-1.7,"44,024,694",1.1
2018-12-12,"48,206,793",-1.7,"44,024,694",1.1
2018-12-13,"48,206,793",-1.7,"44,024,694",1.1
2018-12-14,"48,206,793",-1.7,"44,024,694",1.1
2018-12-15,"48,206,793",-1.7,"44,024,694",1.1
2018-12-16,"48,206,793",-1.7,"44,024,694",1.1
2018-12-17,"48,206,793",-1.7,"44,024,694",1.1
2018-12-18,"48,206,793",-1.7,"44,024,694",1.1
2018-12-19,"48,206,793",-1.7,"44,024,694",1.1
2018-12-20,"48,206,793",-1.7,"44,024,694",1.1
2018-12-21,"48,206,793",-1.7,"44,024,694",1.1
2018-12-22,"48,206,793",-1.7,"44,024,694",1.1
2018-12-23,"48,206,793",-1.7,"44,024,694",1.1
2018-12-24,"48,206,793",-1.7,"44,024,694",1.1
2018-12-25,"48,206,793",-1.7,"44,024,694",1.1
2018-12-26,"48,206,793",-1.7,"44,024,694",1.1
2018-12-27,"48,206,793",-1.7,"44,024,694",1.1
2018-12-28,"48,206,793",-1.7,"44,024,694",1.1
2018-12-29,"48,206,793",-1.7,"44,024,694",1.1
2018-12-30,"48,206,793",-1.7,"44,024,694",1.1
2018-12-31,"48,206,793",-1.7,"44,024,694",1.1
2019-01-01,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-02,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-03,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-04,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-05,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-06,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-07,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-08,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-09,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-10,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-11,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-12,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-13,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-14,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-15,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-16,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-17,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-18,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-19,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-20,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-21,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-22,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-23,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-24,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-25,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-26,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-27,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-28,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-29,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-30,"46,168,934",-6.2,"45,153,389",-1.4
2019-01-31,"46,168,934",-6.2,"45,153,389",-1.4
2019-02-01,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-02,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-03,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-04,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-05,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-06,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-07,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-08,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-09,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-10,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-11,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-12,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-13,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-14,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-15,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-16,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-17,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-18,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-19,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-20,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-21,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-22,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-23,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-24,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-25,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-26,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-27,"39,481,803",-11.3,"36,651,437",-12.2
2019-02-28,"39,481,803",-11.3,"36,651,437",-12.2
2019-03-01,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-02,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-03,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-04,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-05,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-06,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-07,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-08,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-09,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-10,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-11,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-12,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-13,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-14,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-15,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-16,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-17,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-18,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-19,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-20,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-21,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-22,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-23,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-24,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-25,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-26,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-27,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-28,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-29,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-30,"47,003,206",-8.4,"41,992,349",-6.5
2019-03-31,"47,003,206",-8.4,"41,992,349",-6.5
2019-04-01,"48,781,156",-2.1,"45,047,164",3.1
2019-04-02,"48,781,156",-2.1,"45,047,164",3.1
2019-04-03,"48,781,156",-2.1,"45,047,164",3.1
2019-04-04,"48,781,156",-2.1,"45,047,164",3.1
2019-04-05,"48,781,156",-2.1,"45,047,164",3.1
2019-04-06,"48,781,156",-2.1,"45,047,164",3.1
2019-04-07,"48,781,156",-2.1,"45,047,164",3.1
2019-04-08,"48,781,156",-2.1,"45,047,164",3.1
2019-04-09,"48,781,156",-2.1,"45,047,164",3.1
2019-04-10,"48,781,156",-2.1,"45,047,164",3.1
2019-04-11,"48,781,156",-2.1,"45,047,164",3.1
2019-04-12,"48,781,156",-2.1,"45,047,164",3.1
2019-04-13,"48,781,156",-2.1,"45,047,164",3.1
2019-04-14,"48,781,156",-2.1,"45,047,164",3.1
2019-04-15,"48,781,156",-2.1,"45,047,164",3.1
2019-04-16,"48,781,156",-2.1,"45,047,164",3.1
2019-04-17,"48,781,156",-2.1,"45,047,164",3.1
2019-04-18,"48,781,156",-2.1,"45,047,164",3.1
2019-04-19,"48,781,156",-2.1,"45,047,164",3.1
2019-04-20,"48,781,156",-2.1,"45,047,164",3.1
2019-04-21,"48,781,156",-2.1,"45,047,164",3.1
2019-04-22,"48,781,156",-2.1,"45,047,164",3.1
2019-04-23,"48,781,156",-2.1,"45,047,164",3.1
2019-04-24,"48,781,156",-2.1,"45,047,164",3.1
2019-04-25,"48,781,156",-2.1,"45,047,164",3.1
2019-04-26,"48,781,156",-2.1,"45,047,164",3.1
2019-04-27,"48,781,156",-2.1,"45,047,164",3.1
2019-04-28,"48,781,156",-2.1,"45,047,164",3.1
2019-04-29,"48,781,156",-2.1,"45,047,164",3.1
2019-04-30,"48,781,156",-2.1,"45,047,164",3.1
2019-05-01,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-02,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-03,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-04,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-05,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-06,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-07,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-08,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-09,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-10,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-11,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-12,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-13,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-14,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-15,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-16,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-17,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-18,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-19,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-20,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-21,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-22,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-23,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-24,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-25,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-26,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-27,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-28,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-29,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-30,"45,703,948",-9.8,"43,619,667",-1.9
2019-05-31,"45,703,948",-9.8,"43,619,667",-1.9
2019-06-01,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-02,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-03,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-04,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-05,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-06,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-07,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-08,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-09,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-10,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-11,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-12,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-13,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-14,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-15,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-16,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-17,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-18,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-19,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-20,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-21,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-22,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-23,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-24,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-25,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-26,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-27,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-28,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-29,"44,008,404",-13.8,"40,104,812",-10.9
2019-06-30,"44,008,404",-13.8,"40,104,812",-10.9
2019-07-01,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-02,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-03,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-04,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-05,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-06,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-07,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-08,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-09,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-10,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-11,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-12,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-13,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-14,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-15,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-16,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-17,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-18,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-19,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-20,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-21,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-22,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-23,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-24,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-25,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-26,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-27,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-28,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-29,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-30,"46,078,221",-11.1,"43,762,245",-2.6
2019-07-31,"46,078,221",-11.1,"43,762,245",-2.6
2019-08-01,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-02,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-03,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-04,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-05,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-06,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-07,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-08,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-09,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-10,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-11,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-12,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-13,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-14,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-15,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-16,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-17,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-18,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-19,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-20,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-21,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-22,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-23,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-24,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-25,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-26,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-27,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-28,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-29,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-30,"44,020,065",-14.0,"42,457,250",-4.3
2019-08-31,"44,020,065",-14.0,"42,457,250",-4.3
2019-09-01,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-02,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-03,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-04,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-05,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-06,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-07,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-08,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-09,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-10,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-11,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-12,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-13,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-14,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-15,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-16,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-17,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-18,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-19,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-20,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-21,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-22,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-23,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-24,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-25,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-26,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-27,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-28,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-29,"44,629,053",-11.9,"38,741,473",-5.6
2019-09-30,"44,629,053",-11.9,"38,741,473",-5.6
2019-10-01,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-02,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-03,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-04,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-05,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-06,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-07,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-08,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-09,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-10,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-11,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-12,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-13,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-14,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-15,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-16,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-17,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-18,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-19,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-20,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-21,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-22,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-23,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-24,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-25,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-26,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-27,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-28,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-29,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-30,"46,648,756",-15.0,"41,396,517",-14.6
2019-10-31,"46,648,756",-15.0,"41,396,517",-14.6
2019-11-01,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-02,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-03,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-04,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-05,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-06,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-07,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-08,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-09,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-10,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-11,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-12,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-13,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-14,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-15,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-16,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-17,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-18,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-19,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-20,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-21,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-22,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-23,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-24,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-25,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-26,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-27,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-28,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-29,"44,040,722",-14.5,"40,729,215",-13.0
2019-11-30,"44,040,722",-14.5,"40,729,215",-13.0
2019-12-01,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-02,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-03,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-04,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-05,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-06,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-07,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-08,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-09,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-10,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-11,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-12,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-13,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-14,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-15,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-16,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-17,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-18,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-19,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-20,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-21,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-22,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-23,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-24,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-25,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-26,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-27,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-28,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-29,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-30,"45,668,341",-5.3,"43,687,430",-0.8
2019-12-31,"45,668,341",-5.3,"43,687,430",-0.8
2020-01-01,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-02,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-03,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-04,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-05,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-06,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-07,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-08,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-09,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-10,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-11,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-12,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-13,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-14,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-15,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-16,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-17,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-18,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-19,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-20,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-21,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-22,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-23,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-24,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-25,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-26,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-27,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-28,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-29,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-30,"43,103,061",-6.6,"42,718,100",-5.4
2020-01-31,"43,103,061",-6.6,"42,718,100",-5.4
2020-02-01,"40,911,819",3.6,"36,977,247",0.9
2020-02-02,"40,911,819",3.6,"36,977,247",0.9
2020-02-03,"40,911,819",3.6,"36,977,247",0.9
2020-02-04,"40,911,819",3.6,"36,977,247",0.9
2020-02-05,"40,911,819",3.6,"36,977,247",0.9
2020-02-06,"40,911,819",3.6,"36,977,247",0.9
2020-02-07,"40,911,819",3.6,"36,977,247",0.9
2020-02-08,"40,911,819",3.6,"36,977,247",0.9
2020-02-09,"40,911,819",3.6,"36,977,247",0.9
2020-02-10,"40,911,819",3.6,"36,977,247",0.9
2020-02-11,"40,911,819",3.6,"36,977,247",0.9
2020-02-12,"40,911,819",3.6,"36,977,247",0.9
2020-02-13,"40,911,819",3.6,"36,977,247",0.9
2020-02-14,"40,911,819",3.6,"36,977,247",0.9
2020-02-15,"40,911,819",3.6,"36,977,247",0.9
2020-02-16,"40,911,819",3.6,"36,977,247",0.9
2020-02-17,"40,911,819",3.6,"36,977,247",0.9
2020-02-18,"40,911,819",3.6,"36,977,247",0.9
2020-02-19,"40,911,819",3.6,"36,977,247",0.9
2020-02-20,"40,911,819",3.6,"36,977,247",0.9
2020-02-21,"40,911,819",3.6,"36,977,247",0.9
2020-02-22,"40,911,819",3.6,"36,977,247",0.9
2020-02-23,"40,911,819",3.6,"36,977,247",0.9
2020-02-24,"40,911,819",3.6,"36,977,247",0.9
2020-02-25,"40,911,819",3.6,"36,977,247",0.9
2020-02-26,"40,911,819",3.6,"36,977,247",0.9
2020-02-27,"40,911,819",3.6,"36,977,247",0.9
2020-02-28,"40,911,819",3.6,"36,977,247",0.9
